"snapshot_date","kbo_player_id","player_uid","team","name","profile_name","position_group","position_name","birth_date","age","bats_throws","height_cm","weight_kg","career","is_rookie","is_foreign","membership_source","last_movement_date","last_movement_type","source_note","source_url"
"2025-10-31","55566","KBO-55566","롯데 자이언츠","김태현","김태현","P","투수","2005-11-16","19","좌투좌타","185","87","광주서림초-진흥중-광주제일고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55566"
"2025-10-31","67539","KBO-67539","롯데 자이언츠","나균안","나균안","P","투수","1998-03-16","27","우투우타","186","109","무학초-창원신월중-용마고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67539"
"2025-10-31","64021","KBO-64021","롯데 자이언츠","박세웅","박세웅","P","투수","1995-11-30","29","우투우타","182","85","대구경운초-경운중-경북고-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64021"
"2025-10-31","66047","KBO-66047","롯데 자이언츠","박세진","박세진","P","투수","1997-06-27","28","좌투좌타","178","93","본리초-경운중-경북고-KT","0","0","opening_roster","2025-06-02","트레이드","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66047"
"2025-10-31","55568","KBO-55568","롯데 자이언츠","박세현","박세현","P","투수","2006-01-21","19","우투우타","183","88","중화초(중랑구리틀)-상명중-배명고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55568"
"2025-10-31","60559","KBO-60559","롯데 자이언츠","박시영","박시영","P","투수","1989-03-10","36","우투우타","181","92","축현초-인천신흥중-제물포고-(영남사이버대)-롯데-KT-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60559"
"2025-10-31","54503","KBO-54503","롯데 자이언츠","박준우","박준우","P","투수","2005-05-27","20","우투우타","190","94","상동초(부천시리틀)-부천중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54503"
"2025-10-31","69594","KBO-69594","롯데 자이언츠","박진","박진","P","투수","1999-04-02","26","우투우타","182","106","부산대연초-부산중-부산고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69594"
"2025-10-31","63512","KBO-63512","롯데 자이언츠","박진형","박진형","P","투수","1994-06-10","31","우투우타","181","77","영랑초-경포중-강릉고-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63512"
"2025-10-31","55526","KBO-55526","롯데 자이언츠","벨라스케즈","벨라스케즈","P","투수","1992-06-07","33","우투우타","190","95","미국 Garey(고)-롯데","0","1","movement","2025-08-09","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55526"
"2025-10-31","51594","KBO-51594","롯데 자이언츠","송재영","송재영","P","투수","2002-06-20","23","좌투좌타","181","84","수원잠원초(수원영통구리틀)-매향중-라온고-롯데-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51594"
"2025-10-31","68067","KBO-68067","롯데 자이언츠","신병률","신병률","P","투수","1996-01-30","29","우언우타","175","82","둔촌초-잠신중-휘문고-단국대-KT-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68067"
"2025-10-31","64017","KBO-64017","롯데 자이언츠","심재민","심재민","P","투수","1994-02-18","31","좌투우타","182","92","장유초(김해엔젤스리틀)-개성중-개성고-(전남과학대)-KT-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64017"
"2025-10-31","67588","KBO-67588","롯데 자이언츠","윤성빈","윤성빈","P","투수","1999-02-26","26","우투우타","197","90","동일중앙초-경남중-부산고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67588"
"2025-10-31","52530","KBO-52530","롯데 자이언츠","이민석","이민석","P","투수","2003-12-10","21","우투우타","189","95","부산수영초-대천중-개성고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52530"
"2025-10-31","51592","KBO-51592","롯데 자이언츠","이병준","이병준","P","투수","2002-05-28","23","우투우타","185","95","부산청동초(부산영도구리틀)-경남중-개성고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51592"
"2025-10-31","55503","KBO-55503","롯데 자이언츠","이영재","이영재","P","투수","2006-10-20","19","좌투좌타","180","71","태봉초(의정부시유소년야구단)-신흥중-신흥고","0","0","movement","2025-07-09","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55503"
"2025-10-31","68556","KBO-68556","롯데 자이언츠","정성종","정성종","P","투수","1995-11-16","29","우투좌타","181","93","광주서석초-무등중-광주제일고-인하대-롯데-상무","0","0","movement","2025-09-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68556"
"2025-10-31","51546","KBO-51546","롯데 자이언츠","정우준","정우준","P","투수","2000-03-17","25","우투우타","180","82","태랑초(남양주리틀)-청원중-서울고-강릉영동대-롯데-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51546"
"2025-10-31","68242","KBO-68242","롯데 자이언츠","정철원","정철원","P","투수","1999-03-27","26","우투우타","192","95","역북초-송전중-안산공고-두산","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68242"
"2025-10-31","54537","KBO-54537","롯데 자이언츠","정현수","정현수","P","투수","2001-05-10","24","좌투좌타","180","84","부산대연초-부산중-부산고-송원대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54537"
"2025-10-31","76650","KBO-76650","롯데 자이언츠","진해수","진해수","P","","1986-06-26","39","좌투좌타","187","85","동삼초-경남중-부경고-KIA-상무-KIA-SK-LG-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76650"
"2025-10-31","50556","KBO-50556","롯데 자이언츠","최준용","최준용","P","투수","2001-10-10","24","우투우타","185","85","부산수영초-대천중-경남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50556"
"2025-10-31","62363","KBO-62363","롯데 자이언츠","한현희","한현희","P","투수","1993-06-25","32","우언우타","182","98","동삼초-경남중-경남고-히어로즈-키움","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=62363"
"2025-10-31","68260","KBO-68260","롯데 자이언츠","현도훈","현도훈","P","투수","1993-01-13","32","우투좌타","188","95","풍양초(남양주리틀)-서울신일중-일본 교토고쿠사이고-일본 큐슈교리츠대-두산","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68260"
"2025-10-31","50596","KBO-50596","롯데 자이언츠","홍민기","홍민기","P","투수","2001-07-20","24","좌투좌타","185","85","법동초-한밭중-대전고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50596"
"2025-10-31","74540","KBO-74540","삼성 라이온즈","강민호","강민호","C","포수","1985-08-18","40","우투우타","185","100","제주신광초-포철중-포철공고-(국제디지털대)-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=74540"
"2025-10-31","69442","KBO-69442","삼성 라이온즈","김도환","김도환","C","포수","2000-04-14","25","우투우타","178","90","언북초(의정부리틀)-영동중-신일고-삼성-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69442"
"2025-10-31","72457","KBO-72457","삼성 라이온즈","김민수","김민수","C","투수","1979-08-01","46","우투우타","182","84","휘문고-건국대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=72457"
"2025-10-31","65132","KBO-65132","삼성 라이온즈","김재성","김재성","C","포수","1996-10-30","29","우투좌타","185","85","신광초-성남중-덕수고-LG-경찰-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65132"
"2025-10-31","53411","KBO-53411","삼성 라이온즈","박진우","박진우","C","포수","2003-10-14","22","우투우타","176","87","글꽃초(대전중구리틀)-현도중-청주고","0","0","movement","2025-07-26","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53411"
"2025-10-31","69428","KBO-69428","삼성 라이온즈","이병헌","이병헌","C","포수","1999-10-26","26","우투우타","180","87","인천숭의초-인천신흥중-제물포고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69428"
"2025-10-31","64610","KBO-64610","삼성 라이온즈","강한울","강한울","IF","내야수","1991-09-12","34","우투좌타","181","66","사당초-중앙중-안산공고-원광대-KIA-삼성-상무-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64610"
"2025-10-31","68407","KBO-68407","삼성 라이온즈","공민규","공민규","IF","내야수","1999-09-27","26","우투좌타","183","85","서화초-동산중-인천고-삼성-상무-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68407"
"2025-10-31","52430","KBO-52430","삼성 라이온즈","김영웅","김영웅","IF","내야수","2003-08-24","22","우투좌타","183","81","공주중동초-야로중-물금고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52430"
"2025-10-31","54400","KBO-54400","삼성 라이온즈","디아즈","디아즈","IF","내야수","1996-11-19","28","좌투좌타","188","105","도미니카 Daniel Smith(고)","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54400"
"2025-10-31","62234","KBO-62234","삼성 라이온즈","류지혁","류지혁","IF","내야수","1994-01-13","31","우투좌타","181","75","청원초-선린중-충암고-두산-상무-두산-KIA","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62234"
"2025-10-31","75125","KBO-75125","삼성 라이온즈","박병호","박병호","IF","","1986-07-10","39","우투우타","185","107","영일초(광명리틀)-영남중-성남고-상무-LG-넥센-미네소타-넥센-키움-KT-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75125"
"2025-10-31","55438","KBO-55438","삼성 라이온즈","심재훈","심재훈","IF","내야수","2006-03-03","19","우투우타","180","80","삼일초-평촌중-유신고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55438"
"2025-10-31","66406","KBO-66406","삼성 라이온즈","안주형","안주형","IF","내야수","1993-08-14","32","우투좌타","176","68","부산중앙초-부산중-부경고-영남대-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66406"
"2025-10-31","54408","KBO-54408","삼성 라이온즈","양도근","양도근","IF","내야수","2003-02-06","22","우투우타","173","72","인천동막초-상인천중-장안고-강릉영동대-삼성-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54408"
"2025-10-31","69403","KBO-69403","삼성 라이온즈","양우현","양우현","IF","내야수","2000-04-13","25","우투좌타","175","82","남정초-충암중-충암고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69403"
"2025-10-31","52415","KBO-52415","삼성 라이온즈","이재현","이재현","IF","내야수","2003-02-04","22","우투우타","180","82","서울이수초-선린중-서울고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52415"
"2025-10-31","51407","KBO-51407","삼성 라이온즈","이창용","이창용","IF","내야수","1999-06-03","26","우투우타","184","89","을지초(노원구리틀)-청량중-신흥고-강릉영동대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51407"
